matchId,delivery,ball,batter,batterId,rightHandedBat,nonStriker,nonStrikerId,bowler,bowlerId,rightArmedBowl,bowlingStyle,ballSpeed,dismissalDetails,runs,batterRuns,bowlerRuns,extras,pitchX,pitchY,stumpsX,stumpsY,fieldX,fieldY
10201,2.10.1,1,Meg Lanning,469,TRUE,Alyssa Healy,466,Kate Cross,1798,TRUE,FAST_SEAM,29.894,,1,1,1,,-0.307,6.684,-0.280,0.726,,
10201,2.10.2,2,Alyssa Healy,466,TRUE,Meg Lanning,469,Kate Cross,1798,TRUE,FAST_SEAM,30.446,,0,0,0,,-0.544,6.988,-0.665,0.699,,
10201,2.10.3,3,Alyssa Healy,466,TRUE,Meg Lanning,469,Kate Cross,1798,TRUE,FAST_SEAM,29.900,,0,0,0,,-0.336,6.267,-0.356,0.655,,
10201,2.10.4,4,Alyssa Healy,466,TRUE,Meg Lanning,469,Kate Cross,1798,TRUE,FAST_SEAM,29.958,,4,4,4,,-0.415,6.851,-0.520,0.638,,
10201,2.10.5,5,Alyssa Healy,466,TRUE,Meg Lanning,469,Kate Cross,1798,TRUE,FAST_SEAM,30.438,,0,0,0,,-0.054,2.626,0.012,0.275,,
10201,2.10.6,6,Alyssa Healy,466,TRUE,Meg Lanning,469,Kate Cross,1798,TRUE,FAST_SEAM,30.150,,0,0,0,,-0.206,6.341,-0.100,0.661,,
10201,2.11.1,1,Meg Lanning,469,TRUE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,29.903,,0,0,0,,0.061,6.596,0.249,0.590,,
10201,2.11.2,2,Meg Lanning,469,TRUE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,30.392,,0,0,0,,-0.224,5.267,-0.183,0.553,,
10201,2.11.3,3,Meg Lanning,469,TRUE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,30.395,,1,1,1,,-0.239,6.342,-0.205,0.593,,
10201,2.11.4,4,Alyssa Healy,466,TRUE,Meg Lanning,469,Katherine Brunt,547,TRUE,FAST_SEAM,31.139,,0,0,0,,-0.069,7.756,0.062,0.812,,
10201,2.11.5,5,Alyssa Healy,466,TRUE,Meg Lanning,469,Katherine Brunt,547,TRUE,FAST_SEAM,-1.000,,0,0,0,,,,,,,
10201,2.11.6,6,Alyssa Healy,466,TRUE,Meg Lanning,469,Katherine Brunt,547,TRUE,FAST_SEAM,32.007,,1,1,1,,-0.053,7.896,0.147,0.692,,
10201,2.12.1,1,Alyssa Healy,466,TRUE,Meg Lanning,469,Sophie Ecclestone,3337,FALSE,ORTHODOX,-1.000,,1,1,1,,,,,,,
10201,2.12.2,2,Meg Lanning,469,TRUE,Alyssa Healy,466,Sophie Ecclestone,3337,FALSE,ORTHODOX,-1.000,,0,0,0,,,,,,,
10201,2.12.3,3,Meg Lanning,469,TRUE,Alyssa Healy,466,Sophie Ecclestone,3337,FALSE,ORTHODOX,-1.000,,1,1,1,,,,,,,
10201,2.12.4,4,Alyssa Healy,466,TRUE,Meg Lanning,469,Sophie Ecclestone,3337,FALSE,ORTHODOX,-1.000,,0,0,0,,,,,,,
